"Yr","WD","CULocation","Surf","Flood","Spr","AcSWFl","AcSWSpr","AcGWFl","AcGWSpr","PumpingMax","GMode","AcTot","AcSW","AcGW","AcSpr","PercentAcGWtoAcTot"
1983,"01","0100511",0.770000,0.600000,0.800000,2591.100000,2373.300000,2389.600000,313.500000,4645.000000,2,7667.500000,4964.400000,2703.100000,2686.8000,35.2540
1984,"01","0100511",0.770000,0.600000,0.800000,2581.300000,2437.100000,2409.800000,325.500000,4645.000000,2,7753.600000,5018.300000,2735.300000,2762.6000,35.2778
1985,"01","0100511",0.770000,0.600000,0.800000,2571.400000,2500.800000,2429.900000,337.600000,4645.000000,2,7839.700000,5072.200000,2767.500000,2838.4000,35.3011
1986,"01","0100511",0.770000,0.600000,0.800000,2561.600000,2564.600000,2450.100000,349.600000,4645.000000,2,7925.800000,5126.100000,2799.700000,2914.2000,35.3239
1987,"01","0100511",0.770000,0.600000,0.800000,2551.700000,2628.300000,2470.200000,361.700000,4645.000000,2,8011.900000,5180.000000,2831.900000,2990.0000,35.3462
1988,"01","0100511",0.770000,0.600000,0.800000,2524.300000,2619.900000,2429.800000,375.300000,4645.000000,2,7949.300000,5144.200000,2805.100000,2995.2000,35.2874
1989,"01","0100511",0.770000,0.600000,0.800000,2497.000000,2611.500000,2389.400000,388.900000,4645.000000,2,7886.800000,5108.500000,2778.300000,3000.4000,35.2272
1990,"01","0100511",0.770000,0.600000,0.800000,2469.600000,2603.100000,2349.000000,402.400000,4645.000000,2,7824.200000,5072.700000,2751.500000,3005.5000,35.1665
1991,"01","0100511",0.770000,0.600000,0.800000,2442.200000,2594.700000,2308.600000,416.000000,4645.000000,2,7761.600000,5036.900000,2724.700000,3010.7000,35.1049
1992,"01","0100511",0.770000,0.600000,0.800000,2414.800000,2586.300000,2268.200000,429.600000,4645.000000,2,7699.000000,5001.200000,2697.900000,3015.9000,35.0422
1993,"01","0100511",0.770000,0.600000,0.800000,2387.500000,2577.900000,2227.800000,443.200000,4645.000000,2,7636.400000,4965.400000,2671.000000,3021.1000,34.9772
1994,"01","0100511",0.770000,0.600000,0.800000,2360.100000,2569.500000,2187.400000,456.800000,4645.000000,2,7573.900000,4929.600000,2644.200000,3026.3000,34.9120
1995,"01","0100511",0.770000,0.600000,0.800000,2332.700000,2561.100000,2147.000000,470.400000,4645.000000,2,7511.300000,4893.900000,2617.400000,3031.5000,34.8462
1996,"01","0100511",0.770000,0.600000,0.800000,2305.300000,2552.700000,2106.600000,484.000000,4645.000000,2,7448.700000,4858.100000,2590.600000,3036.7000,34.7792
1997,"01","0100511",0.770000,0.600000,0.800000,2278.000000,2544.300000,2066.200000,497.600000,4645.000000,2,7386.100000,4822.300000,2563.800000,3041.9000,34.7111
1998,"01","0100511",0.770000,0.600000,0.800000,2211.700000,2624.400000,2071.600000,497.600000,4645.000000,2,7405.200000,4836.000000,2569.200000,3122.0000,34.6945
1999,"01","0100511",0.770000,0.600000,0.800000,2145.400000,2704.400000,2077.000000,497.600000,4645.000000,2,7424.300000,4849.800000,2574.500000,3202.0000,34.6767
2000,"01","0100511",0.770000,0.600000,0.800000,2079.100000,2784.400000,2082.300000,497.600000,4645.000000,2,7443.400000,4863.500000,2579.900000,3282.0000,34.6602
2001,"01","0100511",0.770000,0.600000,0.800000,2012.800000,2864.400000,2087.700000,497.600000,4645.000000,2,7462.400000,4877.200000,2585.300000,3362.0000,34.6444
2002,"01","0100511",0.770000,0.600000,0.800000,2211.900000,3024.400000,1788.500000,485.200000,4645.000000,2,7510.000000,5236.300000,2273.700000,3509.6000,30.2756
2003,"01","0100511",0.770000,0.600000,0.800000,2411.100000,3184.300000,1489.300000,472.900000,4645.000000,2,7557.600000,5595.400000,1962.200000,3657.2000,25.9633
2004,"01","0100511",0.770000,0.600000,0.800000,2610.300000,3344.300000,1190.100000,460.500000,4645.000000,2,7605.200000,5954.600000,1650.600000,3804.8000,21.7036
2005,"01","0100511",0.770000,0.600000,0.800000,2809.500000,3504.200000,890.900000,448.200000,4645.000000,2,7652.800000,6313.700000,1339.100000,3952.4000,17.4982
2006,"01","0100511",0.770000,0.600000,0.800000,2705.100000,3473.800000,895.800000,616.300000,4645.000000,2,7691.100000,6179.000000,1512.100000,4090.1000,19.6604
2007,"01","0100511",0.770000,0.600000,0.800000,2600.800000,3443.400000,900.700000,784.400000,4645.000000,2,7729.300000,6044.200000,1685.100000,4227.8000,21.8015
2008,"01","0100511",0.770000,0.600000,0.800000,2496.400000,3413.000000,905.600000,952.500000,4645.000000,2,7767.600000,5909.500000,1858.100000,4365.5000,23.9212
2009,"01","0100511",0.770000,0.600000,0.800000,2392.100000,3382.700000,910.600000,1120.600000,4645.000000,2,7805.900000,5774.700000,2031.100000,4503.3000,26.0201
2010,"01","0100511",0.770000,0.600000,0.800000,2287.700000,3352.300000,915.500000,1288.600000,4645.000000,2,7844.100000,5640.000000,2204.100000,4640.9000,28.0988
2011,"01","0100511",0.770000,0.600000,0.800000,2287.700000,3352.300000,915.500000,1288.600000,4645.000000,2,7844.100000,5640.000000,2204.100000,4640.9000,28.0988
2012,"01","0100511",0.770000,0.600000,0.800000,2287.700000,3352.300000,915.500000,1288.600000,4645.000000,2,7844.100000,5640.000000,2204.100000,4640.9000,28.0988
2013,"01","0100511",0.770000,0.600000,0.800000,2287.700000,3352.300000,915.500000,1288.600000,4645.000000,2,7844.100000,5640.000000,2204.100000,4640.9000,28.0988
1950,"01","0100514",0.650000,0.600000,0.800000,3903.900000,0.000000,8206.700000,0.000000,7775.000000,2,12110.700000,3903.900000,8206.700000,0.0000,67.7640
1951,"01","0100514",0.650000,0.600000,0.800000,3903.900000,0.000000,8206.700000,0.000000,8164.000000,2,12110.700000,3903.900000,8206.700000,0.0000,67.7640
1952,"01","0100514",0.650000,0.600000,0.800000,3903.900000,0.000000,8206.700000,0.000000,8164.000000,2,12110.700000,3903.900000,8206.700000,0.0000,67.7640
1953,"01","0100514",0.650000,0.600000,0.800000,3903.900000,0.000000,8206.700000,0.000000,9472.000000,2,12110.700000,3903.900000,8206.700000,0.0000,67.7640
1954,"01","0100514",0.650000,0.600000,0.800000,3903.900000,0.000000,8206.700000,0.000000,11325.000000,2,12110.700000,3903.900000,8206.700000,0.0000,67.7640
1955,"01","0100514",0.650000,0.600000,0.800000,3903.900000,0.000000,8206.700000,0.000000,13052.000000,2,12110.700000,3903.900000,8206.700000,0.0000,67.7640
1956,"01","0100514",0.650000,0.600000,0.800000,3903.900000,0.000000,8206.700000,0.000000,13509.000000,2,12110.700000,3903.900000,8206.700000,0.0000,67.7640
1957,"01","0100514",0.650000,0.600000,0.800000,3813.500000,0.000000,8224.000000,0.000000,13698.000000,2,12037.500000,3813.500000,8224.000000,0.0000,68.3198
1958,"01","0100514",0.650000,0.600000,0.800000,3723.100000,0.000000,8241.300000,0.000000,13698.000000,2,11964.400000,3723.100000,8241.300000,0.0000,68.8818
1959,"01","0100514",0.650000,0.600000,0.800000,3632.700000,0.000000,8258.600000,0.000000,13932.000000,2,11891.300000,3632.700000,8258.600000,0.0000,69.4508
1960,"01","0100514",0.650000,0.600000,0.800000,3542.300000,0.000000,8275.800000,0.000000,13932.000000,2,11818.100000,3542.300000,8275.800000,0.0000,70.0265
1961,"01","0100514",0.650000,0.600000,0.800000,3451.900000,0.000000,8293.100000,0.000000,13932.000000,2,11745.000000,3451.900000,8293.100000,0.0000,70.6096
1962,"01","0100514",0.650000,0.600000,0.800000,3361.500000,0.000000,8310.400000,0.000000,14077.000000,2,11671.900000,3361.500000,8310.400000,0.0000,71.2001
1963,"01","0100514",0.650000,0.600000,0.800000,3271.100000,0.000000,8327.600000,0.000000,14195.000000,2,11598.700000,3271.100000,8327.600000,0.0000,71.7977
1964,"01","0100514",0.650000,0.600000,0.800000,3180.700000,0.000000,8344.900000,0.000000,14498.000000,2,11525.600000,3180.700000,8344.900000,0.0000,72.4032
1965,"01","0100514",0.650000,0.600000,0.800000,3090.300000,0.000000,8362.200000,0.000000,14861.000000,2,11452.500000,3090.300000,8362.200000,0.0000,73.0164
1966,"01","0100514",0.650000,0.600000,0.800000,2999.900000,0.000000,8379.400000,0.000000,14861.000000,2,11379.300000,2999.900000,8379.400000,0.0000,73.6372
1967,"01","0100514",0.650000,0.600000,0.800000,2909.500000,0.000000,8396.700000,0.000000,14861.000000,2,11306.200000,2909.500000,8396.700000,0.0000,74.2663
1968,"01","0100514",0.650000,0.600000,0.800000,2819.100000,0.000000,8414.000000,0.000000,14861.000000,2,11233.100000,2819.100000,8414.000000,0.0000,74.9036
1969,"01","0100514",0.650000,0.600000,0.800000,2728.700000,0.000000,8431.200000,0.000000,14861.000000,2,11159.900000,2728.700000,8431.200000,0.0000,75.5491
1970,"01","0100514",0.650000,0.600000,0.800000,2623.000000,15.300000,8333.300000,115.200000,14861.000000,2,11086.800000,2638.300000,8448.500000,130.5000,76.2032
1971,"01","0100514",0.650000,0.600000,0.800000,2517.300000,30.600000,8235.400000,230.400000,15034.000000,2,11013.700000,2547.900000,8465.800000,261.0000,76.8661
1972,"01","0100514",0.650000,0.600000,0.800000,2411.600000,45.900000,8137.500000,345.600000,15076.000000,2,10940.600000,2457.500000,8483.100000,391.5000,77.5378
1973,"01","0100514",0.650000,0.600000,0.800000,2305.900000,61.200000,8039.600000,460.700000,15076.000000,2,10867.400000,2367.100000,8500.300000,521.9000,78.2183
1974,"01","0100514",0.650000,0.600000,0.800000,2200.200000,76.500000,7941.700000,575.900000,15076.000000,2,10794.300000,2276.700000,8517.600000,652.4000,78.9083
1975,"01","0100514",0.650000,0.600000,0.800000,2094.500000,91.800000,7843.700000,691.100000,15076.000000,2,10721.200000,2186.300000,8534.900000,782.9000,79.6077
1976,"01","0100514",0.650000,0.600000,0.800000,1988.800000,107.100000,7745.800000,806.300000,15076.000000,2,10648.000000,2095.900000,8552.100000,913.4000,80.3165
1977,"01","0100514",0.650000,0.600000,0.800000,1931.300000,128.000000,7731.300000,828.100000,15076.000000,2,10618.700000,2059.200000,8559.400000,956.1000,80.6069
1978,"01","0100514",0.650000,0.600000,0.800000,1873.700000,148.900000,7716.700000,850.000000,15076.000000,2,10589.300000,2022.600000,8566.700000,998.9000,80.8996
1979,"01","0100514",0.650000,0.600000,0.800000,1816.200000,169.800000,7702.200000,871.800000,15076.000000,2,10559.900000,1985.900000,8574.000000,1041.6000,81.1940
1980,"01","0100514",0.650000,0.600000,0.800000,1758.600000,190.700000,7687.600000,893.600000,15076.000000,2,10530.500000,1949.300000,8581.300000,1084.3000,81.4900
1981,"01","0100514",0.650000,0.600000,0.800000,1701.000000,211.600000,7673.100000,915.500000,15076.000000,2,10501.100000,1912.600000,8588.500000,1127.1000,81.7867
1982,"01","0100514",0.650000,0.600000,0.800000,1643.500000,232.500000,7658.500000,937.300000,15076.000000,2,10471.800000,1875.900000,8595.800000,1169.8000,82.0852
1983,"01","0100514",0.650000,0.600000,0.800000,1585.900000,253.400000,7644.000000,959.100000,15076.000000,2,10442.400000,1839.300000,8603.100000,1212.5000,82.3862
1984,"01","0100514",0.650000,0.600000,0.800000,1528.400000,274.300000,7629.400000,981.000000,15076.000000,2,10413.000000,1802.600000,8610.400000,1255.3000,82.6889
1985,"01","0100514",0.650000,0.600000,0.800000,1470.800000,295.200000,7614.900000,1002.800000,15076.000000,2,10383.600000,1766.000000,8617.700000,1298.0000,82.9934
1986,"01","0100514",0.650000,0.600000,0.800000,1413.200000,316.100000,7600.300000,1024.600000,15076.000000,2,10354.300000,1729.300000,8625.000000,1340.7000,83.2987
1987,"01","0100514",0.650000,0.600000,0.800000,1355.700000,337.000000,7585.800000,1046.400000,15076.000000,2,10324.900000,1692.700000,8632.200000,1383.4000,83.6057
1988,"01","0100514",0.650000,0.600000,0.800000,1316.900000,334.600000,7662.400000,1015.400000,15076.000000,2,10329.300000,1651.500000,8677.800000,1350.0000,84.0115
1989,"01","0100514",0.650000,0.600000,0.800000,1278.100000,332.200000,7739.000000,984.400000,15076.000000,2,10333.600000,1610.300000,8723.300000,1316.6000,84.4169
1990,"01","0100514",0.650000,0.600000,0.800000,1239.300000,329.800000,7815.500000,953.300000,15076.000000,2,10338.000000,1569.100000,8768.900000,1283.1000,84.8220
1991,"01","0100514",0.650000,0.600000,0.800000,1200.600000,327.400000,7892.100000,922.300000,15237.000000,2,10342.400000,1527.900000,8814.400000,1249.7000,85.2259
1992,"01","0100514",0.650000,0.600000,0.800000,1161.800000,325.000000,7968.700000,891.300000,15237.000000,2,10346.800000,1486.800000,8860.000000,1216.3000,85.6303
1993,"01","0100514",0.650000,0.600000,0.800000,1123.000000,322.600000,8045.300000,860.200000,15237.000000,2,10351.100000,1445.600000,8905.500000,1182.8000,86.0343
1994,"01","0100514",0.650000,0.600000,0.800000,1084.200000,320.200000,8121.900000,829.200000,15237.000000,2,10355.500000,1404.400000,8951.100000,1149.4000,86.4381
1995,"01","0100514",0.650000,0.600000,0.800000,1045.400000,317.800000,8198.500000,798.200000,15237.000000,2,10359.900000,1363.200000,8996.600000,1116.0000,86.8406
1996,"01","0100514",0.650000,0.600000,0.800000,1006.600000,315.400000,8275.100000,767.100000,15237.000000,2,10364.300000,1322.100000,9042.200000,1082.5000,87.2437
1997,"01","0100514",0.650000,0.600000,0.800000,967.900000,313.000000,8351.600000,736.100000,15237.000000,2,10368.600000,1280.900000,9087.700000,1049.1000,87.6464
1998,"01","0100514",0.650000,0.600000,0.800000,943.700000,319.000000,8255.000000,854.600000,15237.000000,2,10372.300000,1262.700000,9109.600000,1173.6000,87.8262
1999,"01","0100514",0.650000,0.600000,0.800000,919.600000,325.000000,8158.300000,973.100000,15237.000000,2,10376.000000,1244.600000,9131.400000,1298.1000,88.0050
2000,"01","0100514",0.650000,0.600000,0.800000,895.400000,331.000000,8061.600000,1091.700000,15237.000000,2,10379.700000,1226.400000,9153.300000,1422.7000,88.1846
2001,"01","0100514",0.650000,0.600000,0.800000,871.300000,337.000000,7964.900000,1210.200000,15237.000000,2,10383.400000,1208.300000,9175.100000,1547.2000,88.3632
2002,"01","0100514",0.650000,0.600000,0.800000,907.000000,392.200000,7273.100000,1665.700000,15237.000000,2,10237.900000,1299.200000,8938.800000,2057.9000,87.3109
2003,"01","0100514",0.650000,0.600000,0.800000,942.700000,447.400000,6581.200000,2121.200000,15237.000000,2,10092.500000,1390.100000,8702.400000,2568.6000,86.2264
2004,"01","0100514",0.650000,0.600000,0.800000,978.400000,502.600000,5889.400000,2576.700000,15237.000000,2,9947.100000,1481.000000,8466.100000,3079.3000,85.1112
2005,"01","0100514",0.650000,0.600000,0.800000,1014.100000,557.800000,5197.600000,3032.200000,15237.000000,2,9801.700000,1571.900000,8229.700000,3590.0000,83.9620
2006,"01","0100514",0.650000,0.600000,0.800000,1062.000000,538.600000,4987.700000,3316.600000,15237.000000,2,9904.900000,1600.500000,8304.300000,3855.2000,83.8403
2007,"01","0100514",0.650000,0.600000,0.800000,1109.800000,519.300000,4777.900000,3601.000000,15237.000000,2,10008.000000,1629.100000,8378.900000,4120.3000,83.7220
2008,"01","0100514",0.650000,0.600000,0.800000,1157.700000,500.000000,4568.100000,3885.400000,15237.000000,2,10111.200000,1657.700000,8453.500000,4385.4000,83.6053
2009,"01","0100514",0.650000,0.600000,0.800000,1205.500000,480.700000,4358.200000,4169.900000,15237.000000,2,10214.400000,1686.300000,8528.100000,4650.6000,83.4910
2010,"01","0100514",0.650000,0.600000,0.800000,1253.400000,461.500000,4148.400000,4454.300000,15237.000000,2,10317.500000,1714.900000,8602.700000,4915.8000,83.3797
2011,"01","0100514",0.650000,0.600000,0.800000,1253.400000,461.500000,4148.400000,4454.300000,15237.000000,2,10317.500000,1714.900000,8602.700000,4915.8000,83.3797
2012,"01","0100514",0.650000,0.600000,0.800000,1253.400000,461.500000,4148.400000,4454.300000,15237.000000,2,10317.500000,1714.900000,8602.700000,4915.8000,83.3797
2013,"01","0100514",0.650000,0.600000,0.800000,1253.400000,461.500000,4148.400000,4454.300000,15237.000000,2,10317.500000,1714.900000,8602.700000,4915.8000,83.3797
1950,"01","0100515",0.800000,0.600000,0.800000,2582.100000,0.000000,7894.800000,0.000000,6320.000000,2,10476.800000,2582.100000,7894.800000,0.0000,75.3551
1951,"01","0100515",0.800000,0.600000,0.800000,2582.100000,0.000000,7894.800000,0.000000,6784.000000,2,10476.800000,2582.100000,7894.800000,0.0000,75.3551
1952,"01","0100515",0.800000,0.600000,0.800000,2582.100000,0.000000,7894.800000,0.000000,7129.000000,2,10476.800000,2582.100000,7894.800000,0.0000,75.3551
1953,"01","0100515",0.800000,0.600000,0.800000,2582.100000,0.000000,7894.800000,0.000000,8046.000000,2,10476.800000,2582.100000,7894.800000,0.0000,75.3551
1954,"01","0100515",0.800000,0.600000,0.800000,2582.100000,0.000000,7894.800000,0.000000,12128.000000,2,10476.800000,2582.100000,7894.800000,0.0000,75.3551
1955,"01","0100515",0.800000,0.600000,0.800000,2582.100000,0.000000,7894.800000,0.000000,14523.000000,2,10476.800000,2582.100000,7894.800000,0.0000,75.3551
1956,"01","0100515",0.800000,0.600000,0.800000,2582.100000,0.000000,7894.800000,0.000000,15214.000000,2,10476.800000,2582.100000,7894.800000,0.0000,75.3551
1957,"01","0100515",0.800000,0.600000,0.800000,2542.200000,0.000000,7931.600000,0.000000,15548.000000,2,10473.700000,2542.200000,7931.600000,0.0000,75.7287
1958,"01","0100515",0.800000,0.600000,0.800000,2502.300000,0.000000,7968.400000,0.000000,15669.000000,2,10470.600000,2502.300000,7968.400000,0.0000,76.1026
1959,"01","0100515",0.800000,0.600000,0.800000,2462.400000,0.000000,8005.200000,0.000000,15936.000000,2,10467.500000,2462.400000,8005.200000,0.0000,76.4767
1960,"01","0100515",0.800000,0.600000,0.800000,2422.500000,0.000000,8042.000000,0.000000,16292.000000,2,10464.400000,2422.500000,8042.000000,0.0000,76.8510
1961,"01","0100515",0.800000,0.600000,0.800000,2382.600000,0.000000,8078.800000,0.000000,16292.000000,2,10461.300000,2382.600000,8078.800000,0.0000,77.2256
1962,"01","0100515",0.800000,0.600000,0.800000,2342.700000,0.000000,8115.600000,0.000000,16292.000000,2,10458.200000,2342.700000,8115.600000,0.0000,77.6004
1963,"01","0100515",0.800000,0.600000,0.800000,2302.800000,0.000000,8152.400000,0.000000,16821.000000,2,10455.100000,2302.800000,8152.400000,0.0000,77.9753
1964,"01","0100515",0.800000,0.600000,0.800000,2262.900000,0.000000,8189.200000,0.000000,17464.000000,2,10452.100000,2262.900000,8189.200000,0.0000,78.3498
1965,"01","0100515",0.800000,0.600000,0.800000,2223.000000,0.000000,8226.000000,0.000000,17994.000000,2,10448.900000,2223.000000,8226.000000,0.0000,78.7260
1966,"01","0100515",0.800000,0.600000,0.800000,2183.100000,0.000000,8262.800000,0.000000,17994.000000,2,10445.900000,2183.100000,8262.800000,0.0000,79.1009
1967,"01","0100515",0.800000,0.600000,0.800000,2143.200000,0.000000,8299.600000,0.000000,17994.000000,2,10442.800000,2143.200000,8299.600000,0.0000,79.4768
1968,"01","0100515",0.800000,0.600000,0.800000,2103.300000,0.000000,8336.400000,0.000000,17994.000000,2,10439.700000,2103.300000,8336.400000,0.0000,79.8529
1969,"01","0100515",0.800000,0.600000,0.800000,2063.400000,0.000000,8373.200000,0.000000,18055.000000,2,10436.600000,2063.400000,8373.200000,0.0000,80.2292
